Job Title,Company Name,Study Level,Experience Level,Contract Type,Region,Skills,Posting Date,Job Link,Disponibilité,Langues,Salary,Mobility
Software Engineer,Reed-Villarreal,Secondaire,"Etudiant, jeune diplômé - Débutant < 2 ans",Indépendant-Freelance,Médenine,"Machine Learning, Data Analysis, SQL",2026-01-01,https://fakejobsite.com/job/125,In 3 months,"English, Arabic",1515,Remote
Teacher,"Craig, Morrow and Edwards",Qualification avant bac,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,Stage,Ben Arous,"Data Analysis, Java",2024-02-16,https://fakejobsite.com/job/126,Immediate,"Arabic, French, English",1176,Remote
Marketing Manager,"Palmer, Howard and Cook",Secondaire,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Alternance,Kairouan,"SQL, Communication, Java",2025-12-14,https://fakejobsite.com/job/127,Immediate,"English, Arabic, French",1246,Hybrid
Nurse,Watson LLC,Bac+1,Expérience > 10 ans,Alternance,Ben Arous,"Java, Project Management, SQL",2024-01-17,https://fakejobsite.com/job/128,In 3 months,Arabic,2180,Hybrid
Nurse,Murphy-Jordan,Bac+1,Expérience entre 2 ans et 5 ans,Intérim,Médenine,"Leadership, Project Management, Python, Java",2025-12-25,https://fakejobsite.com/job/129,In 1 month,"English, French, Arabic",1454,On-site
Software Engineer,Nichols and Sons,Bac,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,CDD,Sidi Bouzid,"SQL, Leadership, Machine Learning, Python, Project Management",2026-01-06,https://fakejobsite.com/job/130,Immediate,"Arabic, French, English",1023,Hybrid
Nurse,Reed-Villarreal,Secondaire,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,SIVP,TRIPOLI,"Python, Data Analysis, SQL, Project Management, Machine Learning",2025-04-06,https://fakejobsite.com/job/131,In 3 months,"French, English, Arabic",987,On-site
Nurse,Thomas-Howard,Expert Recherche,Expérience > 10 ans,Unspecified,Ben Arous,"Leadership, Java, Data Analysis",2024-05-12,https://fakejobsite.com/job/132,In 3 months,"French, Arabic, English",2435,Hybrid
Software Engineer,Reed-Villarreal,Expert Recherche,Aucune expérience,Saisonnier,Ben Arous,"Leadership, Python, Project Management, Data Analysis, Communication",2024-08-04,https://fakejobsite.com/job/133,In 1 month,"English, Arabic",870,Remote
Nurse,Mccoy Ltd,Bac,Aucune expérience,Unspecified,Siliana,"Leadership, Java, Machine Learning",2025-11-09,https://fakejobsite.com/job/134,In 1 month,"English, Arabic, French",893,Hybrid
Project Manager,"Craig, Morrow and Edwards",et plus,Moins d'un an,Fonction publique,TRIPOLI,"SQL, Machine Learning",2026-08-17,https://fakejobsite.com/job/135,In 1 month,"French, Arabic, English",1374,Remote
Accountant,Nichols and Sons,Qualification avant bac,Expérience entre 5 ans et 10 ans,Indépendant-Freelance,TRIPOLI,"Java, Communication",2024-06-01,https://fakejobsite.com/job/136,In 1 month,"English, Arabic, French",828,Remote
Marketing Manager,Watson LLC,Expert Recherche,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Statutaire,Tataouine,"Data Analysis, SQL, Project Management, Java, Python",2024-03-06,https://fakejobsite.com/job/137,In 1 month,"French, Arabic",2077,Remote
Accountant,Goodwin Group,Primaire,Entre 1 et 2 ans,SIVP,Le Kef,"SQL, Data Analysis, Java, Project Management",2025-10-11,https://fakejobsite.com/job/138,Immediate,"English, French",1380,On-site
Software Engineer,Mccoy Ltd,Bac+3,Expérience entre 5 ans et 10 ans & Expérience > 10 ans,CDI,Gafsa,"Communication, SQL, Project Management, Data Analysis",2025-02-04,https://fakejobsite.com/job/139,In 3 months,"French, English",1083,Hybrid
Teacher,Carroll-Davis,Bac,Entre 5 et 10 ans,Indépendant-Freelance,Médenine,"Machine Learning, SQL, Python, Project Management, Communication",2024-08-11,https://fakejobsite.com/job/140,Immediate,"French, Arabic, English",1297,Remote
Marketing Manager,Jackson-Richards,Bac,Débutant < 2 ans,CDI,Ariana,"Communication, Java",2024-04-24,https://fakejobsite.com/job/141,Immediate,"French, English",924,Remote
Software Engineer,Bradley-Charles,Bac+2,"Etudiant, jeune diplômé - Débutant < 2 ans",Temps partiel,Le Kef,"Python, SQL",2025-03-05,https://fakejobsite.com/job/142,Immediate,"Arabic, English, French",1407,On-site
Teacher,Reed-Villarreal,Bac+4,Débutant < 2 ans et plus,Stage,Gafsa,"Project Management, Java",2026-03-21,https://fakejobsite.com/job/143,Immediate,"Arabic, English",1480,Hybrid
Accountant,Murphy-Jordan,Bac+4,"Etudiant, jeune diplômé",CDI,International,"Data Analysis, Java",2026-02-26,https://fakejobsite.com/job/144,Immediate,English,824,Hybrid
Software Engineer,Mccoy Ltd,Primaire,Moins d'un an,CDI,Le Kef,"Leadership, Communication, Python",2026-07-28,https://fakejobsite.com/job/145,In 1 month,"Arabic, English",1246,On-site
Marketing Manager,"Palmer, Howard and Cook",Secondaire,Expérience entre 2 ans et 5 ans et plus,Unspecified,Tozeur,"Leadership, Communication, Data Analysis",2026-03-09,https://fakejobsite.com/job/146,In 1 month,"French, English, Arabic",1048,On-site
Marketing Manager,"Atkins, Perkins and Christian",et plus,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Temps partiel,Tataouine,"Data Analysis, Machine Learning, SQL, Python",2024-03-07,https://fakejobsite.com/job/147,In 3 months,"French, English",1120,Hybrid
Data Scientist,"Palmer, Howard and Cook",Bac+1,Expérience entre 2 ans et 5 ans et plus,Stage-PFE,Zaghouan,"Machine Learning, Python, Leadership",2024-07-08,https://fakejobsite.com/job/148,Immediate,"French, Arabic, English",917,On-site
Project Manager,Thomas-Howard,Bac+1,Entre 1 et 2 ans,Stage-PFE,Sousse,"Machine Learning, Leadership",2025-11-04,https://fakejobsite.com/job/149,In 3 months,"English, French",1537,Hybrid
Nurse,Jackson-Richards,Bac+5,"Etudiant, jeune diplômé & Débutant < 2 ans",Stage-PFE,DAKAR,"SQL, Communication, Java, Python, Leadership",2026-07-07,https://fakejobsite.com/job/150,In 1 month,"English, French, Arabic",1768,Hybrid
Teacher,Nichols and Sons,Primaire,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Stage,TRIPOLI,"Machine Learning, SQL",2025-05-09,https://fakejobsite.com/job/151,In 1 month,English,915,Remote
Data Scientist,"Atkins, Perkins and Christian",Bac,Débutant < 2 ans,SIVP,Bizerte,"Python, Data Analysis",2025-03-14,https://fakejobsite.com/job/152,In 1 month,"Arabic, English, French",643,Remote
Nurse,Copeland-Brown,Primaire,"Etudiant, jeune diplômé et plus",Indépendant-Freelance,Monastir,"Communication, Python, Machine Learning, Data Analysis, SQL",2026-06-26,https://fakejobsite.com/job/153,Immediate,"French, English, Arabic",1003,Hybrid
Nurse,Reed-Villarreal,Primaire,"Etudiant, jeune diplômé et plus",Indépendant-Freelance,Siliana,"Leadership, Python, Project Management, Data Analysis, Communication",2025-08-11,https://fakejobsite.com/job/154,Immediate,"French, English",1208,Hybrid
Software Engineer,Bradley-Charles,Formations professionnelles,Expérience entre 5 ans et 10 ans - Expérience > 10 ans,Fonction publique,International,"SQL, Java, Communication",2026-02-20,https://fakejobsite.com/job/155,In 1 month,Arabic,1160,Hybrid
Nurse,Watson LLC,Primaire,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,Stage-PFE,Tataouine,"Leadership, Project Management, SQL, Machine Learning",2025-03-07,https://fakejobsite.com/job/156,In 3 months,"French, English, Arabic",1413,Hybrid
Project Manager,Murphy-Jordan,Bac+4,Moins d'un an,Stage,Ben Arous,"Communication, SQL, Java, Python",2025-04-30,https://fakejobsite.com/job/157,In 3 months,Arabic,1427,Hybrid
Marketing Manager,Carroll-Davis,Formations professionnelles,"Etudiant, jeune diplômé & Débutant < 2 ans",Fonction publique,International,"Leadership, Java, Project Management, Machine Learning",2026-09-04,https://fakejobsite.com/job/158,In 1 month,English,1342,Hybrid
Data Scientist,Watson LLC,Primaire,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,CDD,Tozeur,"Communication, Python, Project Management, Data Analysis, Java",2025-01-30,https://fakejobsite.com/job/159,In 3 months,French,1181,On-site
Nurse,Walker-Thomas,Qualification avant bac,Expérience entre 2 ans et 5 ans,Fonction publique,Gafsa,"Project Management, Data Analysis, SQL, Communication, Machine Learning",2026-01-31,https://fakejobsite.com/job/160,In 1 month,French,903,Hybrid
Software Engineer,"Atkins, Perkins and Christian",Bac+3,Débutant < 2 ans,Unspecified,TRIPOLI,"Python, Machine Learning, Java, Leadership",2025-05-14,https://fakejobsite.com/job/161,In 3 months,"English, French, Arabic",924,On-site
Project Manager,Reed-Villarreal,Bac+1,Expérience entre 5 ans et 10 ans,Unspecified,Ariana,"SQL, Project Management, Machine Learning",2025-11-01,https://fakejobsite.com/job/162,In 1 month,French,2047,On-site
Accountant,"Thompson, Wheeler and Dunn",Formations professionnelles,Plus que 10 ans,SIVP,Tozeur,"Leadership, Communication, SQL",2024-10-21,https://fakejobsite.com/job/163,In 3 months,"Arabic, English, French",1087,Hybrid
Marketing Manager,Durham LLC,Bac+5,Expérience > 10 ans,Saisonnier,Tataouine,"Leadership, SQL, Python, Communication, Data Analysis",2025-01-29,https://fakejobsite.com/job/164,Immediate,"French, English, Arabic",2390,Hybrid
Marketing Manager,Bradley-Charles,Bac+3,"Etudiant, jeune diplômé - Débutant < 2 ans",CDI,Kairouan,"SQL, Communication, Java",2026-05-13,https://fakejobsite.com/job/165,In 1 month,"English, Arabic, French",1122,On-site
Data Scientist,Durham LLC,Bac+5,"Etudiant, jeune diplômé & Débutant < 2 ans",Stage-PFE,Siliana,"Communication, Project Management, Machine Learning, Leadership",2025-01-19,https://fakejobsite.com/job/166,In 1 month,"French, English",1095,On-site
Marketing Manager,Jackson-Richards,Bac+2,Expérience entre 5 ans et 10 ans,Temps partiel,Siliana,"SQL, Communication, Machine Learning, Data Analysis",2024-07-21,https://fakejobsite.com/job/167,In 3 months,"French, Arabic",1603,Hybrid
Nurse,"Craig, Morrow and Edwards",Bac+5,Moins d'un an,Saisonnier,Monastir,"Leadership, Data Analysis, SQL, Communication",2024-01-21,https://fakejobsite.com/job/168,In 1 month,Arabic,1530,Hybrid
Software Engineer,Carroll-Davis,Bac+1,"Etudiant, jeune diplômé et plus",Statutaire,DAKAR,"Java, Communication, Leadership",2026-08-01,https://fakejobsite.com/job/169,In 1 month,"English, French",936,On-site
Marketing Manager,Goodwin Group,Bac+1,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Fonction publique,Gafsa,"Java, Communication, Machine Learning, Leadership",2026-03-26,https://fakejobsite.com/job/170,In 1 month,"English, Arabic, French",1041,On-site
Marketing Manager,"Craig, Morrow and Edwards",Formations professionnelles,Expérience entre 2 ans et 5 ans & Expérience entre 5 ans et 10 ans,Stage,Médenine,"Project Management, Communication, Leadership",2025-03-29,https://fakejobsite.com/job/171,Immediate,"French, English",865,On-site
Accountant,"Palmer, Howard and Cook",Primaire,Débutant < 2 ans et plus,CDI,Sfax,"Machine Learning, Python, Java, Data Analysis",2024-01-06,https://fakejobsite.com/job/172,Immediate,"Arabic, French",1379,Remote
Accountant,"Atkins, Perkins and Christian",Doctorat,Expérience entre 2 ans et 5 ans,Indépendant-Freelance,Abidjan,"Communication, Java, Data Analysis",2024-04-04,https://fakejobsite.com/job/173,In 3 months,Arabic,1724,On-site
Teacher,Bradley-Charles,Bac+2,Débutant < 2 ans,Alternance,Ariana,"Data Analysis, Leadership",2026-05-09,https://fakejobsite.com/job/174,Immediate,English,1170,Remote
Project Manager,"Anderson, Cunningham and Dunn",Formations professionnelles,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,CDI,Kairouan,"Python, Machine Learning",2026-03-06,https://fakejobsite.com/job/175,In 3 months,"French, English, Arabic",1482,Hybrid
Nurse,Thomas-Howard,Qualification avant bac,Expérience entre 2 ans et 5 ans et plus,SIVP,Sfax,"Data Analysis, Communication, Project Management, Python",2026-05-21,https://fakejobsite.com/job/176,Immediate,"English, French, Arabic",1079,Hybrid
Marketing Manager,"Anderson, Cunningham and Dunn",Bac,"Etudiant, jeune diplômé et plus",Statutaire,TRIPOLI,"Machine Learning, Project Management",2024-02-05,https://fakejobsite.com/job/177,In 3 months,English,890,On-site
Marketing Manager,Watson LLC,Expert Recherche,Expérience entre 2 ans et 5 ans,SIVP,Abidjan,"Leadership, Data Analysis, Java, Python, SQL",2025-11-18,https://fakejobsite.com/job/178,Immediate,"Arabic, English",971,Hybrid
Software Engineer,Nichols and Sons,Bac+5,Entre 5 et 10 ans,Unspecified,Nabeul,"Java, SQL, Python, Project Management, Machine Learning",2026-03-25,https://fakejobsite.com/job/179,Immediate,"French, English",951,Hybrid
Teacher,Reed-Villarreal,Doctorat,Débutant < 2 ans et plus,Fonction publique,Monastir,"Python, Java",2026-03-08,https://fakejobsite.com/job/180,In 3 months,"French, English",1059,Hybrid
Project Manager,Walker-Thomas,Primaire,Débutant < 2 ans & Expérience entre 2 ans et 5 ans,CDD,TRIPOLI,"Machine Learning, Python, Java",2024-07-19,https://fakejobsite.com/job/181,In 1 month,"English, Arabic, French",1444,Hybrid
Teacher,Thomas-Howard,Bac+4,Expérience entre 2 ans et 5 ans et plus,Unspecified,International,"SQL, Machine Learning",2024-05-20,https://fakejobsite.com/job/182,In 1 month,"English, French",1241,Remote
Data Scientist,Bradley-Charles,Bac,Expérience > 10 ans,SIVP,Bizerte,"SQL, Project Management, Leadership",2025-05-02,https://fakejobsite.com/job/183,Immediate,"French, Arabic, English",1885,Remote
Project Manager,Jackson-Richards,et plus,Entre 5 et 10 ans,SIVP,TRIPOLI,"SQL, Data Analysis, Machine Learning, Communication",2024-02-19,https://fakejobsite.com/job/184,In 3 months,"English, French, Arabic",544,On-site
Marketing Manager,"Thompson, Wheeler and Dunn",Secondaire,Débutant < 2 ans,Stage,Sousse,"Java, SQL",2026-01-02,https://fakejobsite.com/job/185,In 1 month,"French, Arabic",640,On-site
Marketing Manager,Copeland-Brown,Doctorat,Entre 1 et 2 ans,Fonction publique,Bizerte,"Project Management, Data Analysis, Communication",2024-10-31,https://fakejobsite.com/job/186,In 3 months,"French, English, Arabic",1850,On-site
Project Manager,Watson LLC,Bac+4,Débutant < 2 ans,CDI,Ben Arous,"Data Analysis, Java",2024-11-18,https://fakejobsite.com/job/187,In 1 month,English,1031,Hybrid
Marketing Manager,"Anderson, Cunningham and Dunn",Bac+2,Plus que 10 ans,CDD,Ben Arous,"Java, Leadership, Python",2025-06-25,https://fakejobsite.com/job/188,In 3 months,"French, English",1063,Hybrid
Nurse,"Craig, Morrow and Edwards",et plus,"Etudiant, jeune diplômé - Débutant < 2 ans",Saisonnier,Ben Arous,"Leadership, Communication, Machine Learning, Project Management, Data Analysis",2025-01-17,https://fakejobsite.com/job/189,Immediate,"English, Arabic",1241,Remote
Project Manager,Jackson-Richards,Formations professionnelles,"Etudiant, jeune diplômé & Débutant < 2 ans",Alternance,Kairouan,"Project Management, Data Analysis",2025-10-08,https://fakejobsite.com/job/190,In 3 months,"Arabic, French, English",1508,Remote
Teacher,Walker-Thomas,Primaire,Débutant < 2 ans et plus,Stage-PFE,Tataouine,"Leadership, Python, Communication, Java",2024-08-17,https://fakejobsite.com/job/191,In 1 month,Arabic,1044,On-site
Project Manager,Walker-Thomas,Bac,Aucune expérience,Indépendant-Freelance,Ben Arous,"Project Management, Leadership, Python, Machine Learning",2025-08-15,https://fakejobsite.com/job/192,Immediate,French,938,Remote
Marketing Manager,"Atkins, Perkins and Christian",Bac,"Etudiant, jeune diplômé - Débutant < 2 ans",SIVP,Médenine,"Data Analysis, Leadership, Java",2025-07-04,https://fakejobsite.com/job/193,In 3 months,English,1205,Remote
Nurse,Goodwin Group,Bac,"Etudiant, jeune diplômé - Débutant < 2 ans",Fonction publique,Gafsa,"Python, Java",2025-12-02,https://fakejobsite.com/job/194,In 1 month,"Arabic, French",1782,Remote
Nurse,Goodwin Group,Bac+2,Expérience > 10 ans,Stage-PFE,Ben Arous,"Machine Learning, Project Management, Python, SQL",2025-05-27,https://fakejobsite.com/job/195,Immediate,"Arabic, English",862,Remote
Data Scientist,Watson LLC,et plus,Débutant < 2 ans et plus,Unspecified,Monastir,"SQL, Data Analysis, Machine Learning, Communication",2024-08-30,https://fakejobsite.com/job/196,In 3 months,"English, Arabic",1270,Remote
Teacher,"Anderson, Cunningham and Dunn",Bac+5,Expérience entre 2 ans et 5 ans et plus,Indépendant-Freelance,Ariana,"Leadership, Python, Machine Learning, SQL, Project Management",2025-11-08,https://fakejobsite.com/job/197,In 1 month,"Arabic, English, French",1392,On-site
Accountant,Bradley-Charles,Secondaire,"Etudiant, jeune diplômé - Débutant < 2 ans",Indépendant-Freelance,Siliana,"Machine Learning, Python, SQL, Java",2024-10-03,https://fakejobsite.com/job/198,In 3 months,English,1241,On-site
Accountant,Copeland-Brown,Qualification avant bac,Moins d'un an,Saisonnier,Gabes,"Machine Learning, Leadership",2025-04-11,https://fakejobsite.com/job/199,In 3 months,English,935,Remote
Project Manager,Walker-Thomas,Bac+2,"Etudiant, jeune diplômé et plus",Saisonnier,Gafsa,"Data Analysis, Project Management",2026-07-14,https://fakejobsite.com/job/200,Immediate,"Arabic, French, English",1087,On-site
Data Scientist,Bradley-Charles,Expert Recherche,Expérience entre 2 ans et 5 ans et plus,Unspecified,Gabes,"Machine Learning, Java, Leadership, Project Management, Communication",2026-02-16,https://fakejobsite.com/job/201,Immediate,"English, Arabic",1788,Hybrid
Software Engineer,Bradley-Charles,Secondaire,Entre 5 et 10 ans,Saisonnier,Bizerte,"Leadership, Data Analysis",2024-04-22,https://fakejobsite.com/job/202,In 1 month,"Arabic, English, French",1878,Remote
Project Manager,Mccoy Ltd,Bac+1,Débutant < 2 ans et plus,Temps partiel,Sidi Bouzid,"Communication, Data Analysis, Leadership, Python, Java",2026-09-01,https://fakejobsite.com/job/203,Immediate,English,1302,Hybrid
Data Scientist,Copeland-Brown,Primaire,Expérience > 10 ans,Intérim,Gabes,"SQL, Communication, Project Management, Data Analysis",2026-09-15,https://fakejobsite.com/job/204,In 1 month,"English, Arabic, French",1331,On-site
